Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Shaanxi,China,35.1917,108.8701,3/28/20,253,3.0,242
Shandong,China,36.3427,118.1498,3/28/20,772,7.0,752
Shanghai,China,31.202,121.4491,3/28/20,485,5.0,334
Shanxi,China,37.5777,112.2922,3/28/20,135,0.0,133
Sichuan,China,30.6171,102.7103,3/28/20,548,3.0,536
Tianjin,China,39.3054,117.323,3/28/20,161,3.0,133
Tibet,China,31.6927,88.0924,3/28/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,3/28/20,76,3.0,73
Yunnan,China,24.974,101.487,3/28/20,180,2.0,172
Zhejiang,China,29.1832,120.0934,3/28/20,1251,1.0,1225
Anhui,China,31.8257,117.2264,3/29/20,990,6.0,984
Beijing,China,40.1824,116.4142,3/29/20,577,8.0,412
Chongqing,China,30.0572,107.874,3/29/20,579,6.0,570
Fujian,China,26.0789,117.9874,3/29/20,338,1.0,295
Gansu,China,37.8099,101.0583,3/29/20,138,2.0,125
Guangdong,China,23.3417,113.4244,3/29/20,1475,8.0,1349
Guangxi,China,23.8298,108.7881,3/29/20,254,2.0,250
Guizhou,China,26.8154,106.8748,3/29/20,146,2.0,144
Hainan,China,19.1959,109.7453,3/29/20,168,6.0,168
Hebei,China,39.549,116.1306,3/29/20,319,6.0,310
Heilongjiang,China,47.862,127.7615,3/29/20,484,13.0,469
Henan,China,33.882,113.614,3/29/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,3/29/20,641,4.0,112
Hubei,China,30.9756,112.2707,3/29/20,67801,3182.0,62570
Hunan,China,27.6104,111.7088,3/29/20,1018,4.0,1014
Inner Mongolia,China,44.0935,113.9448,3/29/20,95,1.0,74
Jiangsu,China,32.9711,119.455,3/29/20,644,0.0,631
Jiangxi,China,27.614,115.7221,3/29/20,937,1.0,934
Jilin,China,43.6661,126.1923,3/29/20,98,1.0,92
Liaoning,China,41.2956,122.6085,3/29/20,134,2.0,124
Macau,China,22.1667,113.55,3/29/20,37,0.0,10
Ningxia,China,37.2692,106.1655,3/29/20,75,0.0,75
Qinghai,China,35.7452,95.9956,3/29/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,3/29/20,253,3.0,242
Shandong,China,36.3427,118.1498,3/29/20,772,7.0,752
Shanghai,China,31.202,121.4491,3/29/20,492,5.0,334
Shanxi,China,37.5777,112.2922,3/29/20,136,0.0,133
Sichuan,China,30.6171,102.7103,3/29/20,550,3.0,536
Tianjin,China,39.3054,117.323,3/29/20,166,3.0,133
Tibet,China,31.6927,88.0924,3/29/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,3/29/20,76,3.0,73
Yunnan,China,24.974,101.487,3/29/20,180,2.0,172
Zhejiang,China,29.1832,120.0934,3/29/20,1254,1.0,1225
Anhui,China,31.8257,117.2264,3/30/20,990,6.0,984
Beijing,China,40.1824,116.4142,3/30/20,577,8.0,415
Chongqing,China,30.0572,107.874,3/30/20,579,6.0,570
Fujian,China,26.0789,117.9874,3/30/20,340,1.0,295
Gansu,China,37.8099,101.0583,3/30/20,138,2.0,125
Guangdong,China,23.3417,113.4244,3/30/20,1484,8.0,1351
Guangxi,China,23.8298,108.7881,3/30/20,254,2.0,250
Guizhou,China,26.8154,106.8748,3/30/20,146,2.0,144
Hainan,China,19.1959,109.7453,3/30/20,168,6.0,168
Hebei,China,39.549,116.1306,3/30/20,321,6.0,310
Heilongjiang,China,47.862,127.7615,3/30/20,484,13.0,469
Henan,China,33.882,113.614,3/30/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,3/30/20,682,4.0,123
Hubei,China,30.9756,112.2707,3/30/20,67801,3186.0,62889
Hunan,China,27.6104,111.7088,3/30/20,1018,4.0,1014
Inner Mongolia,China,44.0935,113.9448,3/30/20,97,1.0,74
Jiangsu,China,32.9711,119.455,3/30/20,645,0.0,631
Jiangxi,China,27.614,115.7221,3/30/20,937,1.0,935
Jilin,China,43.6661,126.1923,3/30/20,98,1.0,92
Liaoning,China,41.2956,122.6085,3/30/20,136,2.0,124
Macau,China,22.1667,113.55,3/30/20,38,0.0,10
Ningxia,China,37.2692,106.1655,3/30/20,75,0.0,75
Qinghai,China,35.7452,95.9956,3/30/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,3/30/20,253,3.0,242
Shandong,China,36.3427,118.1498,3/30/20,773,7.0,753
Shanghai,China,31.202,121.4491,3/30/20,498,5.0,338
Shanxi,China,37.5777,112.2922,3/30/20,136,0.0,133
Sichuan,China,30.6171,102.7103,3/30/20,550,3.0,536
Tianjin,China,39.3054,117.323,3/30/20,174,3.0,133
Tibet,China,31.6927,88.0924,3/30/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,3/30/20,76,3.0,73
Yunnan,China,24.974,101.487,3/30/20,180,2.0,172
Zhejiang,China,29.1832,120.0934,3/30/20,1255,1.0,1225
Anhui,China,31.8257,117.2264,3/31/20,990,6.0,984
Beijing,China,40.1824,116.4142,3/31/20,580,8.0,418
Chongqing,China,30.0572,107.874,3/31/20,579,6.0,570
Fujian,China,26.0789,117.9874,3/31/20,343,1.0,295
Gansu,China,37.8099,101.0583,3/31/20,138,2.0,125
Guangdong,China,23.3417,113.4244,3/31/20,1494,8.0,1356
Guangxi,China,23.8298,108.7881,3/31/20,254,2.0,250
Guizhou,China,26.8154,106.8748,3/31/20,146,2.0,144
Hainan,China,19.1959,109.7453,3/31/20,168,6.0,168
Hebei,China,39.549,116.1306,3/31/20,321,6.0,310
Heilongjiang,China,47.862,127.7615,3/31/20,484,13.0,469
Henan,China,33.882,113.614,3/31/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,3/31/20,714,4.0,128
Hubei,China,30.9756,112.2707,3/31/20,67801,3187.0,63153
Hunan,China,27.6104,111.7088,3/31/20,1018,4.0,1014
Inner Mongolia,China,44.0935,113.9448,3/31/20,107,1.0,74
Jiangsu,China,32.9711,119.455,3/31/20,646,0.0,631
Jiangxi,China,27.614,115.7221,3/31/20,937,1.0,935
Jilin,China,43.6661,126.1923,3/31/20,98,1.0,92
Liaoning,China,41.2956,122.6085,3/31/20,139,2.0,124
Macau,China,22.1667,113.55,3/31/20,41,0.0,10
Ningxia,China,37.2692,106.1655,3/31/20,75,0.0,75
Qinghai,China,35.7452,95.9956,3/31/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,3/31/20,253,3.0,242
Shandong,China,36.3427,118.1498,3/31/20,774,7.0,753
Shanghai,China,31.202,121.4491,3/31/20,509,5.0,341
Shanxi,China,37.5777,112.2922,3/31/20,136,0.0,133
Sichuan,China,30.6171,102.7103,3/31/20,550,3.0,536
Tianjin,China,39.3054,117.323,3/31/20,174,3.0,135
Tibet,China,31.6927,88.0924,3/31/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,3/31/20,76,3.0,73
Yunnan,China,24.974,101.487,3/31/20,182,2.0,172
Zhejiang,China,29.1832,120.0934,3/31/20,1257,1.0,1226
Anhui,China,31.8257,117.2264,4/1/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/1/20,580,8.0,418
Chongqing,China,30.0572,107.874,4/1/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/1/20,345,1.0,298
Gansu,China,37.8099,101.0583,4/1/20,138,2.0,127
Guangdong,China,23.3417,113.4244,4/1/20,1501,8.0,1357
Guangxi,China,23.8298,108.7881,4/1/20,254,2.0,250
Guizhou,China,26.8154,106.8748,4/1/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/1/20,168,6.0,168
Hebei,China,39.549,116.1306,4/1/20,323,6.0,310
Heilongjiang,China,47.862,127.7615,4/1/20,484,13.0,469
Henan,China,33.882,113.614,4/1/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/1/20,765,4.0,147
Hubei,China,30.9756,112.2707,4/1/20,67802,3193.0,63326
Hunan,China,27.6104,111.7088,4/1/20,1018,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/1/20,111,1.0,74
Jiangsu,China,32.9711,119.455,4/1/20,646,0.0,631
Jiangxi,China,27.614,115.7221,4/1/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/1/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/1/20,140,2.0,124
Macau,China,22.1667,113.55,4/1/20,41,0.0,10
Ningxia,China,37.2692,106.1655,4/1/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/1/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/1/20,255,3.0,242
Shandong,China,36.3427,118.1498,4/1/20,774,7.0,753
Shanghai,China,31.202,121.4491,4/1/20,516,6.0,341
Shanxi,China,37.5777,112.2922,4/1/20,137,0.0,133
Sichuan,China,30.6171,102.7103,4/1/20,552,3.0,537
Tianjin,China,39.3054,117.323,4/1/20,176,3.0,135
Tibet,China,31.6927,88.0924,4/1/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/1/20,76,3.0,73
Yunnan,China,24.974,101.487,4/1/20,182,2.0,172
Zhejiang,China,29.1832,120.0934,4/1/20,1257,1.0,1226
Anhui,China,31.8257,117.2264,4/2/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/2/20,582,8.0,424
Chongqing,China,30.0572,107.874,4/2/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/2/20,345,1.0,299
Gansu,China,37.8099,101.0583,4/2/20,138,2.0,127
Guangdong,China,23.3417,113.4244,4/2/20,1507,8.0,1365
Guangxi,China,23.8298,108.7881,4/2/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/2/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/2/20,168,6.0,162
Hebei,China,39.549,116.1306,4/2/20,325,6.0,310
Heilongjiang,China,47.862,127.7615,4/2/20,488,13.0,469
Henan,China,33.882,113.614,4/2/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/2/20,802,4.0,147
Hubei,China,30.9756,112.2707,4/2/20,67802,3199.0,63471
Hunan,China,27.6104,111.7088,4/2/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/2/20,117,1.0,74
Jiangsu,China,32.9711,119.455,4/2/20,647,0.0,631
Jiangxi,China,27.614,115.7221,4/2/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/2/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/2/20,141,2.0,124
Macau,China,22.1667,113.55,4/2/20,41,0.0,10
Ningxia,China,37.2692,106.1655,4/2/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/2/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/2/20,255,3.0,242
Shandong,China,36.3427,118.1498,4/2/20,775,7.0,753
Shanghai,China,31.202,121.4491,4/2/20,522,6.0,343
Shanxi,China,37.5777,112.2922,4/2/20,137,0.0,133
Sichuan,China,30.6171,102.7103,4/2/20,554,3.0,537
Tianjin,China,39.3054,117.323,4/2/20,176,3.0,135
Tibet,China,31.6927,88.0924,4/2/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/2/20,76,3.0,73
Yunnan,China,24.974,101.487,4/2/20,183,2.0,172
Zhejiang,China,29.1832,120.0934,4/2/20,1258,1.0,1228
Anhui,China,31.8257,117.2264,4/3/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/3/20,584,8.0,434
Chongqing,China,30.0572,107.874,4/3/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/3/20,349,1.0,300
Gansu,China,37.8099,101.0583,4/3/20,138,2.0,127
Guangdong,China,23.3417,113.4244,4/3/20,1514,8.0,1368
Guangxi,China,23.8298,108.7881,4/3/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/3/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/3/20,168,6.0,162
Hebei,China,39.549,116.1306,4/3/20,326,6.0,310
Heilongjiang,China,47.862,127.7615,4/3/20,489,13.0,469
Henan,China,33.882,113.614,4/3/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/3/20,845,4.0,173
Hubei,China,30.9756,112.2707,4/3/20,67802,3203.0,63612
Hunan,China,27.6104,111.7088,4/3/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/3/20,117,1.0,74
Jiangsu,China,32.9711,119.455,4/3/20,651,0.0,632
Jiangxi,China,27.614,115.7221,4/3/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/3/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/3/20,141,2.0,124
Macau,China,22.1667,113.55,4/3/20,43,0.0,10
Ningxia,China,37.2692,106.1655,4/3/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/3/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/3/20,255,3.0,244
Shandong,China,36.3427,118.1498,4/3/20,778,7.0,754
Shanghai,China,31.202,121.4491,4/3/20,526,6.0,348
Shanxi,China,37.5777,112.2922,4/3/20,137,0.0,133
Sichuan,China,30.6171,102.7103,4/3/20,555,3.0,537
Tianjin,China,39.3054,117.323,4/3/20,180,3.0,140
Tibet,China,31.6927,88.0924,4/3/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/3/20,76,3.0,73
Yunnan,China,24.974,101.487,4/3/20,184,2.0,172
Zhejiang,China,29.1832,120.0934,4/3/20,1260,1.0,1228
Anhui,China,31.8257,117.2264,4/4/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/4/20,585,8.0,438
Chongqing,China,30.0572,107.874,4/4/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/4/20,350,1.0,301
Gansu,China,37.8099,101.0583,4/4/20,138,2.0,131
Guangdong,China,23.3417,113.4244,4/4/20,1516,8.0,1378
Guangxi,China,23.8298,108.7881,4/4/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/4/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/4/20,168,6.0,162
Hebei,China,39.549,116.1306,4/4/20,326,6.0,310
Heilongjiang,China,47.862,127.7615,4/4/20,491,13.0,469
Henan,China,33.882,113.614,4/4/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/4/20,862,4.0,173
Hubei,China,30.9756,112.2707,4/4/20,67803,3207.0,63762
Hunan,China,27.6104,111.7088,4/4/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/4/20,117,1.0,74
Jiangsu,China,32.9711,119.455,4/4/20,651,0.0,632
Jiangxi,China,27.614,115.7221,4/4/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/4/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/4/20,141,2.0,125
Macau,China,22.1667,113.55,4/4/20,43,0.0,10
Ningxia,China,37.2692,106.1655,4/4/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/4/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/4/20,256,3.0,245
Shandong,China,36.3427,118.1498,4/4/20,778,7.0,755
Shanghai,China,31.202,121.4491,4/4/20,529,6.0,356
Shanxi,China,37.5777,112.2922,4/4/20,137,0.0,133
Sichuan,China,30.6171,102.7103,4/4/20,557,3.0,538
Tianjin,China,39.3054,117.323,4/4/20,180,3.0,144
Tibet,China,31.6927,88.0924,4/4/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/4/20,76,3.0,73
Yunnan,China,24.974,101.487,4/4/20,184,2.0,172
Zhejiang,China,29.1832,120.0934,4/4/20,1262,1.0,1229
Anhui,China,31.8257,117.2264,4/5/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/5/20,586,8.0,441
Chongqing,China,30.0572,107.874,4/5/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/5/20,350,1.0,303
Gansu,China,37.8099,101.0583,4/5/20,138,2.0,131
Guangdong,China,23.3417,113.4244,4/5/20,1524,8.0,1387
Guangxi,China,23.8298,108.7881,4/5/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/5/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/5/20,168,6.0,162
Hebei,China,39.549,116.1306,4/5/20,327,6.0,310
Heilongjiang,China,47.862,127.7615,4/5/20,504,13.0,469
Henan,China,33.882,113.614,4/5/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/5/20,890,4.0,206
Hubei,China,30.9756,112.2707,4/5/20,67803,3210.0,63945
Hunan,China,27.6104,111.7088,4/5/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/5/20,117,1.0,74
Jiangsu,China,32.9711,119.455,4/5/20,651,0.0,633
Jiangxi,China,27.614,115.7221,4/5/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/5/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/5/20,142,2.0,126
Macau,China,22.1667,113.55,4/5/20,44,0.0,10
Ningxia,China,37.2692,106.1655,4/5/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/5/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/5/20,256,3.0,245
Shandong,China,36.3427,118.1498,4/5/20,779,7.0,755
Shanghai,China,31.202,121.4491,4/5/20,531,6.0,383
Shanxi,China,37.5777,112.2922,4/5/20,138,0.0,133
Sichuan,China,30.6171,102.7103,4/5/20,558,3.0,539
Tianjin,China,39.3054,117.323,4/5/20,180,3.0,144
Tibet,China,31.6927,88.0924,4/5/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/5/20,76,3.0,73
Yunnan,China,24.974,101.487,4/5/20,184,2.0,172
Zhejiang,China,29.1832,120.0934,4/5/20,1263,1.0,1230
Anhui,China,31.8257,117.2264,4/6/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/6/20,587,8.0,443
Chongqing,China,30.0572,107.874,4/6/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/6/20,350,1.0,305
Gansu,China,37.8099,101.0583,4/6/20,139,2.0,132
Guangdong,China,23.3417,113.4244,4/6/20,1532,8.0,1395
Guangxi,China,23.8298,108.7881,4/6/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/6/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/6/20,168,6.0,162
Hebei,China,39.549,116.1306,4/6/20,327,6.0,310
Heilongjiang,China,47.862,127.7615,4/6/20,524,13.0,469
Henan,China,33.882,113.614,4/6/20,1276,22.0,1252
Hong Kong,China,22.3,114.2,4/6/20,914,4.0,216
Hubei,China,30.9756,112.2707,4/6/20,67803,3212.0,64014
Hunan,China,27.6104,111.7088,4/6/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/6/20,118,1.0,74
Jiangsu,China,32.9711,119.455,4/6/20,651,0.0,633
Jiangxi,China,27.614,115.7221,4/6/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/6/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/6/20,142,2.0,128
Macau,China,22.1667,113.55,4/6/20,44,0.0,10
Ningxia,China,37.2692,106.1655,4/6/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/6/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/6/20,256,3.0,246
Shandong,China,36.3427,118.1498,4/6/20,780,7.0,755
Shanghai,China,31.202,121.4491,4/6/20,536,6.0,389
Shanxi,China,37.5777,112.2922,4/6/20,138,0.0,133
Sichuan,China,30.6171,102.7103,4/6/20,559,3.0,540
Tianjin,China,39.3054,117.323,4/6/20,180,3.0,144
Tibet,China,31.6927,88.0924,4/6/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/6/20,76,3.0,73
Yunnan,China,24.974,101.487,4/6/20,184,2.0,172
Zhejiang,China,29.1832,120.0934,4/6/20,1264,1.0,1230
Anhui,China,31.8257,117.2264,4/7/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/7/20,587,8.0,448
Chongqing,China,30.0572,107.874,4/7/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/7/20,351,1.0,305
Gansu,China,37.8099,101.0583,4/7/20,139,2.0,132
Guangdong,China,23.3417,113.4244,4/7/20,1533,8.0,1401
Guangxi,China,23.8298,108.7881,4/7/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/7/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/7/20,168,6.0,162
Hebei,China,39.549,116.1306,4/7/20,327,6.0,312
Heilongjiang,China,47.862,127.7615,4/7/20,544,13.0,469
Henan,China,33.882,113.614,4/7/20,1276,22.0,1252
Hong Kong,China,22.3,114.2,4/7/20,935,4.0,216
Hubei,China,30.9756,112.2707,4/7/20,67803,3212.0,64073
Hunan,China,27.6104,111.7088,4/7/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/7/20,121,1.0,74
Jiangsu,China,32.9711,119.455,4/7/20,651,0.0,633
Jiangxi,China,27.614,115.7221,4/7/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/7/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/7/20,144,2.0,130
Macau,China,22.1667,113.55,4/7/20,44,0.0,10
Ningxia,China,37.2692,106.1655,4/7/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/7/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/7/20,256,3.0,246
Shandong,China,36.3427,118.1498,4/7/20,781,7.0,755
Shanghai,China,31.202,121.4491,4/7/20,538,6.0,406
Shanxi,China,37.5777,112.2922,4/7/20,138,0.0,133
Sichuan,China,30.6171,102.7103,4/7/20,560,3.0,541
Tianjin,China,39.3054,117.323,4/7/20,180,3.0,151
Tibet,China,31.6927,88.0924,4/7/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/7/20,76,3.0,73
Yunnan,China,24.974,101.487,4/7/20,184,2.0,173
Zhejiang,China,29.1832,120.0934,4/7/20,1265,1.0,1230
Anhui,China,31.8257,117.2264,4/8/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/8/20,588,8.0,455
Chongqing,China,30.0572,107.874,4/8/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/8/20,351,1.0,308
Gansu,China,37.8099,101.0583,4/8/20,139,2.0,133
Guangdong,China,23.3417,113.4244,4/8/20,1536,8.0,1411
Guangxi,China,23.8298,108.7881,4/8/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/8/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/8/20,168,6.0,162
Hebei,China,39.549,116.1306,4/8/20,327,6.0,312
Heilongjiang,China,47.862,127.7615,4/8/20,569,13.0,470
Henan,China,33.882,113.614,4/8/20,1276,22.0,1252
Hong Kong,China,22.3,114.2,4/8/20,960,4.0,264
Hubei,China,30.9756,112.2707,4/8/20,67803,3213.0,64142
Hunan,China,27.6104,111.7088,4/8/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/8/20,124,1.0,74
Jiangsu,China,32.9711,119.455,4/8/20,651,0.0,633
Jiangxi,China,27.614,115.7221,4/8/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/8/20,98,1.0,93
Liaoning,China,41.2956,122.6085,4/8/20,144,2.0,131
Macau,China,22.1667,113.55,4/8/20,45,0.0,10
Ningxia,China,37.2692,106.1655,4/8/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/8/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/8/20,256,3.0,246
Shandong,China,36.3427,118.1498,4/8/20,783,7.0,755
Shanghai,China,31.202,121.4491,4/8/20,543,7.0,418
Shanxi,China,37.5777,112.2922,4/8/20,163,0.0,134
Sichuan,China,30.6171,102.7103,4/8/20,560,3.0,541
Tianjin,China,39.3054,117.323,4/8/20,180,3.0,152
Tibet,China,31.6927,88.0924,4/8/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/8/20,76,3.0,73
Yunnan,China,24.974,101.487,4/8/20,184,2.0,173
Zhejiang,China,29.1832,120.0934,4/8/20,1266,1.0,1232
Anhui,China,31.8257,117.2264,4/9/20,991,6.0,984
Beijing,China,40.1824,116.4142,4/9/20,588,8.0,464
Chongqing,China,30.0572,107.874,4/9/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/9/20,351,1.0,308
Gansu,China,37.8099,101.0583,4/9/20,139,2.0,135
Guangdong,China,23.3417,113.4244,4/9/20,1539,8.0,1423
Guangxi,China,23.8298,108.7881,4/9/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/9/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/9/20,168,6.0,162
Hebei,China,39.549,116.1306,4/9/20,327,6.0,313
Heilongjiang,China,47.862,127.7615,4/9/20,609,13.0,470
Henan,China,33.882,113.614,4/9/20,1276,22.0,1252
Hong Kong,China,22.3,114.2,4/9/20,973,4.0,293
Hubei,China,30.9756,112.2707,4/9/20,67803,3215.0,64187
Hunan,China,27.6104,111.7088,4/9/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/9/20,126,1.0,79
Jiangsu,China,32.9711,119.455,4/9/20,651,0.0,633
Jiangxi,China,27.614,115.7221,4/9/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/9/20,98,1.0,93
Liaoning,China,41.2956,122.6085,4/9/20,144,2.0,132
Macau,China,22.1667,113.55,4/9/20,45,0.0,10
Ningxia,China,37.2692,106.1655,4/9/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/9/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/9/20,256,3.0,246
Shandong,China,36.3427,118.1498,4/9/20,783,7.0,756
Shanghai,China,31.202,121.4491,4/9/20,552,7.0,422
Shanxi,China,37.5777,112.2922,4/9/20,166,0.0,134
Sichuan,China,30.6171,102.7103,4/9/20,560,3.0,541
Tianjin,China,39.3054,117.323,4/9/20,182,3.0,152
Tibet,China,31.6927,88.0924,4/9/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/9/20,76,3.0,73
Yunnan,China,24.974,101.487,4/9/20,184,2.0,173
Zhejiang,China,29.1832,120.0934,4/9/20,1267,1.0,1235
